event_id,customer_id,timestamp,event,feature
E023153,C0320,2026-02-02 17:49:38,feature_used,reports
E023154,C0320,2026-02-09 17:46:30,feature_used,integrations
E023155,C0320,2026-02-17 17:50:05,feature_used,analytics
E023156,C0320,2026-02-25 19:57:49,integration_connected,reports
E023157,C0320,2026-02-07 23:16:06,login,analytics
E023158,C0320,2026-02-04 04:00:02,report_created,team_management
E023159,C0320,2026-03-05 05:30:14,dashboard_viewed,dashboard
E023160,C0320,2026-03-27 15:12:12,login,analytics
E023161,C0320,2026-03-06 19:29:42,report_created,dashboard
E023162,C0320,2026-03-11 09:59:21,login,analytics
E023163,C0320,2026-03-24 07:13:56,feature_used,analytics
E023164,C0320,2026-03-13 00:46:26,login,team_management
E023165,C0320,2026-03-27 08:11:48,login,analytics
E023166,C0320,2026-03-27 17:52:21,dashboard_viewed,integrations
E023167,C0320,2026-04-14 07:07:18,report_created,analytics
E023168,C0320,2026-04-20 21:51:25,feature_used,analytics
E023169,C0320,2026-04-05 13:55:35,login,reports
E023170,C0320,2026-04-12 06:43:33,integration_connected,dashboard
E023171,C0320,2026-04-05 19:27:38,report_created,team_management
E023172,C0320,2026-04-20 07:02:27,integration_connected,team_management
E023173,C0320,2026-04-16 07:29:08,integration_connected,reports
E023174,C0320,2026-04-12 19:45:41,feature_used,team_management
E023175,C0321,2026-04-11 01:50:35,dashboard_viewed,reports
E023176,C0321,2026-04-11 18:50:26,feature_used,team_management
E023177,C0321,2026-04-25 22:05:07,feature_used,team_management
E023178,C0321,2026-04-14 11:10:04,login,integrations
E023179,C0321,2026-04-11 18:04:10,report_created,analytics
E023180,C0321,2026-04-18 04:53:40,dashboard_viewed,team_management
E023181,C0321,2026-04-24 06:02:02,login,reports
E023182,C0321,2026-04-13 07:17:50,feature_used,dashboard
E023183,C0321,2026-04-05 14:16:06,integration_connected,integrations
E023184,C0321,2026-04-23 12:32:36,team_member_invited,team_management
E023185,C0321,2026-04-14 20:47:29,login,dashboard
E023186,C0321,2026-04-07 06:16:56,dashboard_viewed,integrations
E023187,C0321,2026-04-17 12:35:19,feature_used,reports
E023188,C0321,2026-04-06 12:44:25,login,analytics
E023189,C0321,2026-04-07 09:58:24,integration_failed,reports
E023190,C0321,2026-04-29 01:08:18,dashboard_viewed,team_management
E023191,C0321,2026-04-24 16:10:26,login,analytics
E023192,C0321,2026-04-15 15:06:17,integration_connected,analytics
E023193,C0321,2026-04-15 10:12:07,dashboard_viewed,reports
E023194,C0321,2026-04-23 03:52:15,dashboard_viewed,integrations
E023195,C0321,2026-04-08 00:43:35,login,integrations
E023196,C0321,2026-04-27 11:07:26,login,reports
E023197,C0321,2026-04-03 07:19:08,login,reports
E023198,C0321,2026-04-07 11:21:42,feature_used,reports
E023199,C0321,2026-04-07 22:15:57,integration_connected,analytics
E023200,C0321,2026-04-03 15:14:36,report_created,team_management
E023201,C0321,2026-04-06 09:22:11,login,analytics
E023202,C0321,2026-04-10 11:49:45,login,dashboard
E023203,C0321,2026-04-29 16:02:52,integration_connected,integrations
E023204,C0321,2026-04-14 05:36:42,feature_used,analytics
E023205,C0321,2026-04-26 00:56:01,team_member_invited,dashboard
E023206,C0321,2026-04-28 06:41:41,login,integrations
E023207,C0321,2026-04-25 20:34:22,login,reports
E023208,C0321,2026-04-28 05:29:10,login,team_management
E023209,C0321,2026-04-19 10:08:34,report_created,integrations
E023210,C0321,2026-04-23 07:34:06,login,integrations
E023211,C0321,2026-04-19 19:11:13,login,dashboard
E023212,C0321,2026-04-20 10:47:13,login,dashboard
E023213,C0321,2026-04-22 09:45:23,feature_used,analytics
E023214,C0321,2026-04-07 20:47:44,team_member_invited,integrations
E023215,C0321,2026-04-03 09:42:26,dashboard_viewed,analytics
E023216,C0321,2026-04-20 16:43:36,integration_connected,dashboard
E023217,C0321,2026-04-24 20:34:02,integration_connected,reports
E023218,C0321,2026-04-24 04:44:21,login,reports
E023219,C0321,2026-04-12 00:27:28,login,integrations
E023220,C0321,2026-04-23 00:08:50,feature_used,analytics
E023221,C0321,2026-04-17 14:30:40,login,dashboard
E023222,C0321,2026-04-24 08:46:32,login,team_management
E023223,C0321,2026-04-17 10:45:55,login,team_management
E023224,C0321,2026-04-22 03:28:02,integration_connected,team_management
E023225,C0321,2026-04-24 15:46:38,dashboard_viewed,integrations
E023226,C0321,2026-04-03 06:10:31,dashboard_viewed,dashboard
E023227,C0321,2026-04-28 04:47:02,integration_connected,integrations
E023228,C0321,2026-04-25 12:50:59,team_member_invited,team_management
E023229,C0321,2026-04-21 17:19:55,report_created,integrations
E023230,C0321,2026-04-12 06:36:25,feature_used,team_management
E023231,C0321,2026-04-04 03:21:31,feature_used,dashboard
E023232,C0321,2026-04-10 01:49:16,login,dashboard
E023233,C0321,2026-04-29 16:48:40,dashboard_viewed,team_management
E023234,C0321,2026-04-21 13:46:42,feature_used,reports
E023235,C0321,2026-04-04 09:43:35,team_member_invited,integrations
E023236,C0321,2026-04-21 12:30:36,login,integrations
E023237,C0321,2026-04-25 01:03:19,login,dashboard
E023238,C0321,2026-04-12 02:27:27,dashboard_viewed,analytics
E023239,C0321,2026-04-28 14:59:16,dashboard_viewed,integrations
E023240,C0321,2026-04-14 14:46:16,feature_used,dashboard
E023241,C0321,2026-04-16 21:53:06,integration_connected,integrations
E023242,C0321,2026-04-28 09:24:29,login,dashboard
E023243,C0321,2026-04-22 12:28:54,integration_failed,dashboard
E023244,C0321,2026-04-25 01:55:51,feature_used,team_management
E023245,C0321,2026-04-25 00:59:13,feature_used,reports
E023246,C0321,2026-04-10 19:29:47,dashboard_viewed,team_management
E023247,C0321,2026-04-27 14:01:48,login,team_management
E023248,C0321,2026-04-26 23:20:50,feature_used,integrations
E023249,C0321,2026-04-27 07:34:31,login,analytics
E023250,C0321,2026-04-12 17:04:05,login,dashboard
E023251,C0321,2026-04-22 08:39:41,login,team_management
E023252,C0321,2026-04-27 09:13:43,dashboard_viewed,integrations
E023253,C0321,2026-04-09 02:06:21,dashboard_viewed,team_management
E023254,C0321,2026-04-14 17:15:15,dashboard_viewed,team_management
E023255,C0321,2026-04-06 23:34:22,feature_used,analytics
E023256,C0322,2026-04-30 00:00:00,feature_used,analytics
E023257,C0322,2026-04-30 00:00:00,feature_used,reports
E023258,C0322,2026-04-30 00:00:00,login,team_management
E023259,C0322,2026-04-30 00:00:00,integration_connected,analytics
E023260,C0322,2026-04-30 00:00:00,integration_connected,integrations
E023261,C0322,2026-04-30 00:00:00,feature_used,reports
E023262,C0322,2026-04-30 00:00:00,login,team_management
E023263,C0322,2026-04-30 00:00:00,team_member_invited,analytics
E023264,C0322,2026-04-30 00:00:00,feature_used,analytics
E023265,C0322,2026-04-30 00:00:00,feature_used,team_management
E023266,C0322,2026-04-30 00:00:00,dashboard_viewed,team_management
E023267,C0322,2026-04-30 00:00:00,login,dashboard
E023268,C0322,2026-04-30 00:00:00,dashboard_viewed,dashboard
E023269,C0322,2026-04-30 00:00:00,dashboard_viewed,analytics
E023270,C0322,2026-04-30 00:00:00,login,reports
E023271,C0322,2026-04-30 00:00:00,dashboard_viewed,reports
E023272,C0322,2026-04-30 00:00:00,feature_used,reports
E023273,C0322,2026-04-30 00:00:00,report_created,analytics
E023274,C0322,2026-04-30 00:00:00,team_member_invited,dashboard
E023275,C0322,2026-04-30 00:00:00,team_member_invited,team_management
E023276,C0322,2026-04-30 00:00:00,integration_failed,dashboard
E023277,C0322,2026-04-30 00:00:00,feature_used,reports
E023278,C0322,2026-04-30 00:00:00,feature_used,integrations
E023279,C0322,2026-04-30 00:00:00,report_created,integrations
E023280,C0322,2026-04-30 00:00:00,feature_used,team_management
E023281,C0322,2026-04-30 00:00:00,dashboard_viewed,reports
E023282,C0322,2026-04-30 00:00:00,feature_used,analytics
E023283,C0322,2026-04-30 00:00:00,login,analytics
E023284,C0322,2026-04-30 00:00:00,report_created,team_management
E023285,C0322,2026-04-30 00:00:00,dashboard_viewed,integrations
E023286,C0322,2026-04-30 00:00:00,login,reports
E023287,C0322,2026-04-30 00:00:00,dashboard_viewed,dashboard
E023288,C0322,2026-04-30 00:00:00,login,team_management
E023289,C0322,2026-04-30 00:00:00,feature_used,dashboard
E023290,C0322,2026-04-30 00:00:00,dashboard_viewed,dashboard
E023291,C0322,2026-04-30 00:00:00,login,reports
E023292,C0322,2026-04-30 00:00:00,integration_connected,analytics
E023293,C0322,2026-04-30 00:00:00,login,dashboard
E023294,C0322,2026-04-30 00:00:00,dashboard_viewed,team_management
E023295,C0322,2026-04-30 00:00:00,feature_used,team_management
E023296,C0322,2026-04-30 00:00:00,feature_used,reports
E023297,C0322,2026-04-30 00:00:00,login,dashboard
E023298,C0322,2026-04-30 00:00:00,feature_used,analytics
E023299,C0322,2026-04-30 00:00:00,integration_connected,reports
E023300,C0322,2026-04-30 00:00:00,feature_used,analytics
E023301,C0322,2026-04-30 00:00:00,dashboard_viewed,team_management
E023302,C0322,2026-04-30 00:00:00,dashboard_viewed,team_management
E023303,C0322,2026-04-30 00:00:00,login,analytics
E023304,C0322,2026-04-30 00:00:00,login,team_management
E023305,C0322,2026-04-30 00:00:00,feature_used,integrations
E023306,C0322,2026-04-30 00:00:00,dashboard_viewed,team_management
E023307,C0322,2026-04-30 00:00:00,login,dashboard
E023308,C0322,2026-04-30 00:00:00,report_created,integrations
E023309,C0322,2026-04-30 00:00:00,dashboard_viewed,dashboard
E023310,C0322,2026-04-30 00:00:00,dashboard_viewed,team_management
E023311,C0322,2026-04-30 00:00:00,login,dashboard
E023312,C0322,2026-04-30 00:00:00,login,team_management
E023313,C0322,2026-04-30 00:00:00,login,integrations
E023314,C0322,2026-04-30 00:00:00,login,analytics
E023315,C0322,2026-04-30 00:00:00,feature_used,integrations
E023316,C0322,2026-04-30 00:00:00,login,analytics
E023317,C0322,2026-04-30 00:00:00,feature_used,integrations
E023318,C0323,2026-04-28 15:16:43,login,integrations
E023319,C0323,2026-04-28 07:33:12,feature_used,reports
E023320,C0323,2026-04-29 17:32:56,feature_used,analytics
E023321,C0323,2026-04-24 14:43:04,integration_connected,dashboard
E023322,C0323,2026-04-26 10:14:26,dashboard_viewed,analytics
E023323,C0323,2026-04-24 19:09:17,dashboard_viewed,analytics
E023324,C0323,2026-04-25 00:54:35,login,team_management
E023325,C0323,2026-04-25 04:25:44,feature_used,analytics
E023326,C0323,2026-04-27 15:00:56,feature_used,integrations
E023327,C0323,2026-04-23 02:25:26,feature_used,dashboard
E023328,C0323,2026-04-24 11:09:02,dashboard_viewed,dashboard
E023329,C0323,2026-04-27 21:05:51,feature_used,analytics
E023330,C0323,2026-04-27 20:09:18,feature_used,dashboard
E023331,C0323,2026-04-27 04:51:25,dashboard_viewed,dashboard
E023332,C0323,2026-04-25 21:16:43,feature_used,integrations
E023333,C0323,2026-04-29 16:55:34,login,analytics
E023334,C0323,2026-04-23 16:16:19,integration_connected,dashboard
E023335,C0323,2026-04-28 01:10:08,feature_used,dashboard
E023336,C0323,2026-04-27 07:32:44,feature_used,team_management
E023337,C0323,2026-04-28 19:49:31,integration_connected,reports
E023338,C0323,2026-04-24 06:34:13,login,team_management
E023339,C0323,2026-04-23 05:09:34,login,integrations
E023340,C0323,2026-04-25 14:16:50,feature_used,dashboard
E023341,C0323,2026-04-28 03:48:23,dashboard_viewed,analytics
E023342,C0323,2026-04-25 20:08:56,feature_used,reports
E023343,C0323,2026-04-25 23:00:56,feature_used,dashboard
E023344,C0323,2026-04-23 03:54:32,report_created,analytics
E023345,C0323,2026-04-29 01:29:09,integration_connected,team_management
E023346,C0323,2026-04-25 01:11:30,dashboard_viewed,dashboard
E023347,C0323,2026-04-29 23:54:26,login,team_management
E023348,C0323,2026-04-25 09:39:11,integration_connected,analytics
E023349,C0323,2026-04-24 08:04:31,feature_used,dashboard
E023350,C0323,2026-04-28 02:02:24,feature_used,dashboard
E023351,C0323,2026-04-26 06:35:07,dashboard_viewed,reports
E023352,C0323,2026-04-24 05:38:14,feature_used,integrations
E023353,C0323,2026-04-28 17:24:33,dashboard_viewed,dashboard
E023354,C0323,2026-04-23 05:56:25,report_created,integrations
E023355,C0323,2026-04-29 04:08:23,feature_used,dashboard
E023356,C0323,2026-04-28 21:12:38,dashboard_viewed,reports
E023357,C0323,2026-04-23 02:52:53,login,integrations
E023358,C0323,2026-04-26 23:25:16,dashboard_viewed,integrations
E023359,C0323,2026-04-23 04:08:11,integration_connected,dashboard
E023360,C0323,2026-04-29 14:19:32,feature_used,analytics
E023361,C0323,2026-04-23 03:26:34,dashboard_viewed,dashboard
E023362,C0323,2026-04-26 22:36:55,dashboard_viewed,analytics
E023363,C0323,2026-04-26 04:45:09,login,reports
E023364,C0323,2026-04-27 07:28:58,feature_used,integrations
E023365,C0323,2026-04-25 10:49:59,report_created,integrations
E023366,C0323,2026-04-25 01:50:34,integration_connected,reports
E023367,C0323,2026-04-25 02:43:06,report_created,dashboard
E023368,C0323,2026-04-25 02:24:28,integration_connected,reports
E023369,C0323,2026-04-23 02:06:57,login,analytics
E023370,C0323,2026-04-25 11:04:37,login,dashboard
E023371,C0323,2026-04-25 15:30:33,feature_used,dashboard
E023372,C0323,2026-04-25 21:34:48,login,team_management
E023373,C0323,2026-04-28 03:04:35,integration_failed,dashboard
E023374,C0323,2026-04-26 02:20:58,dashboard_viewed,team_management
E023375,C0323,2026-04-26 04:47:31,login,reports
E023376,C0323,2026-04-23 03:28:57,report_created,analytics
E023377,C0323,2026-04-24 05:41:16,login,dashboard
E023378,C0323,2026-04-28 09:34:59,dashboard_viewed,analytics
E023379,C0323,2026-04-23 03:53:04,dashboard_viewed,analytics
E023380,C0323,2026-04-28 22:08:45,feature_used,team_management
E023381,C0323,2026-04-28 19:57:09,feature_used,integrations
E023382,C0323,2026-04-25 12:01:37,dashboard_viewed,reports
E023383,C0323,2026-04-26 12:32:26,report_created,reports
E023384,C0323,2026-04-25 22:36:22,feature_used,team_management
E023385,C0323,2026-04-29 05:13:47,login,team_management
E023386,C0323,2026-04-23 11:28:28,team_member_invited,dashboard
E023387,C0323,2026-04-29 03:48:13,team_member_invited,dashboard
E023388,C0324,2026-03-24 16:16:36,dashboard_viewed,reports
E023389,C0324,2026-03-24 12:10:45,login,integrations
E023390,C0324,2026-03-15 14:00:28,feature_used,integrations
E023391,C0324,2026-03-16 11:02:37,login,integrations
E023392,C0324,2026-03-17 08:48:28,dashboard_viewed,dashboard
E023393,C0324,2026-03-24 14:09:25,login,team_management
E023394,C0324,2026-03-28 12:06:44,team_member_invited,integrations
E023395,C0324,2026-03-23 14:09:02,integration_connected,team_management
E023396,C0324,2026-03-30 04:11:39,dashboard_viewed,team_management
E023397,C0324,2026-03-19 01:51:10,feature_used,reports
E023398,C0324,2026-03-15 07:28:18,login,reports
E023399,C0324,2026-03-25 12:13:39,team_member_invited,dashboard
E023400,C0324,2026-04-09 04:41:17,feature_used,reports
E023401,C0324,2026-04-10 01:20:42,dashboard_viewed,team_management
E023402,C0324,2026-04-07 08:09:34,dashboard_viewed,team_management
E023403,C0324,2026-04-07 13:14:22,report_created,team_management
E023404,C0324,2026-04-02 06:21:10,login,analytics
E023405,C0324,2026-04-15 16:21:09,integration_failed,dashboard
E023406,C0324,2026-04-29 12:25:48,integration_connected,integrations
E023407,C0324,2026-04-04 22:43:10,dashboard_viewed,dashboard
E023408,C0324,2026-04-01 04:17:52,team_member_invited,analytics
E023409,C0324,2026-04-12 12:13:00,report_created,integrations
E023410,C0325,2026-03-28 23:09:11,feature_used,team_management
E023411,C0325,2026-03-26 08:32:35,dashboard_viewed,analytics
E023412,C0325,2026-03-28 19:01:53,dashboard_viewed,team_management
E023413,C0325,2026-03-21 15:58:54,dashboard_viewed,integrations
E023414,C0325,2026-03-29 17:13:59,dashboard_viewed,analytics
E023415,C0325,2026-03-31 00:05:17,login,team_management
E023416,C0325,2026-03-16 13:18:49,login,dashboard
E023417,C0325,2026-03-20 09:26:43,login,analytics
E023418,C0325,2026-03-18 12:30:29,team_member_invited,integrations
E023419,C0325,2026-03-22 05:42:13,login,reports
E023420,C0325,2026-04-06 05:02:50,login,integrations
E023421,C0325,2026-04-10 21:33:11,login,dashboard
E023422,C0325,2026-04-12 18:57:54,dashboard_viewed,reports
E023423,C0325,2026-04-02 19:27:27,dashboard_viewed,dashboard
E023424,C0325,2026-04-15 01:04:54,integration_failed,reports
E023425,C0325,2026-04-17 01:28:00,feature_used,reports
E023426,C0325,2026-04-02 09:39:23,team_member_invited,analytics
E023427,C0325,2026-04-10 15:34:11,integration_connected,analytics
E023428,C0325,2026-04-17 09:57:36,dashboard_viewed,team_management
E023429,C0325,2026-04-09 20:45:54,login,dashboard
E023430,C0326,2026-03-04 10:30:21,login,reports
E023431,C0326,2026-03-17 19:20:01,feature_used,analytics
E023432,C0326,2026-03-12 06:52:48,login,team_management
E023433,C0326,2026-03-02 08:13:16,feature_used,reports
E023434,C0326,2026-03-12 19:35:35,dashboard_viewed,dashboard
E023435,C0326,2026-03-14 21:32:03,login,team_management
E023436,C0326,2026-03-15 15:57:42,feature_used,team_management
E023437,C0326,2026-03-13 22:07:57,login,reports
E023438,C0326,2026-03-19 02:17:30,report_created,reports
E023439,C0326,2026-03-25 16:35:02,feature_used,dashboard
E023440,C0326,2026-03-03 16:45:20,integration_failed,team_management
E023441,C0326,2026-03-20 13:00:28,team_member_invited,reports
E023442,C0326,2026-03-17 19:00:34,login,reports
E023443,C0326,2026-03-31 11:27:41,feature_used,team_management
E023444,C0326,2026-03-25 13:58:34,dashboard_viewed,integrations
E023445,C0326,2026-03-28 16:01:44,feature_used,reports
E023446,C0326,2026-03-30 01:34:51,login,reports
E023447,C0326,2026-03-02 09:09:18,login,team_management
E023448,C0326,2026-03-19 14:15:38,team_member_invited,analytics
E023449,C0326,2026-03-17 01:16:31,login,integrations
E023450,C0326,2026-03-14 01:11:18,login,integrations
E023451,C0326,2026-03-03 09:48:38,login,analytics
E023452,C0326,2026-03-27 15:16:16,report_created,analytics
E023453,C0326,2026-03-16 23:40:13,login,analytics
E023454,C0326,2026-04-18 20:40:29,login,reports
E023455,C0326,2026-04-23 10:12:54,login,analytics
E023456,C0326,2026-04-13 09:47:09,dashboard_viewed,reports
E023457,C0326,2026-04-27 00:07:13,dashboard_viewed,dashboard
E023458,C0326,2026-04-27 01:29:30,integration_connected,analytics
E023459,C0326,2026-04-25 14:03:40,feature_used,reports
E023460,C0326,2026-04-25 08:32:26,login,analytics
E023461,C0326,2026-04-17 07:02:32,login,reports
E023462,C0326,2026-04-03 11:30:29,login,integrations
E023463,C0326,2026-04-05 09:36:49,feature_used,analytics
E023464,C0326,2026-04-18 11:02:00,integration_connected,integrations
E023465,C0326,2026-04-18 02:03:22,report_created,team_management
E023466,C0326,2026-04-13 16:52:29,feature_used,team_management
E023467,C0326,2026-04-02 12:46:36,login,reports
E023468,C0326,2026-04-06 21:03:19,feature_used,dashboard
E023469,C0326,2026-04-12 14:25:00,report_created,dashboard
E023470,C0326,2026-04-27 14:32:27,team_member_invited,analytics
E023471,C0326,2026-04-27 13:54:07,feature_used,reports
E023472,C0326,2026-04-12 05:59:04,integration_connected,integrations
E023473,C0326,2026-04-13 20:49:24,login,dashboard
E023474,C0326,2026-04-20 23:48:37,report_created,dashboard
E023475,C0326,2026-04-21 15:49:29,report_created,reports
E023476,C0326,2026-04-17 15:02:51,report_created,reports
E023477,C0326,2026-04-19 15:27:04,dashboard_viewed,reports
E023478,C0327,2026-02-22 00:10:08,team_member_invited,team_management
E023479,C0327,2026-02-17 04:37:29,feature_used,dashboard
E023480,C0327,2026-02-18 17:10:29,integration_connected,team_management
E023481,C0327,2026-02-07 05:29:21,dashboard_viewed,reports
E023482,C0327,2026-02-17 09:48:39,integration_connected,dashboard
E023483,C0327,2026-02-24 06:58:32,login,integrations
E023484,C0327,2026-02-27 16:10:13,login,analytics
E023485,C0327,2026-02-10 00:19:25,feature_used,integrations
E023486,C0327,2026-02-13 21:13:50,dashboard_viewed,integrations
E023487,C0327,2026-02-19 08:15:16,login,reports
E023488,C0327,2026-02-16 07:25:05,login,dashboard
E023489,C0327,2026-02-21 08:08:49,integration_connected,integrations
E023490,C0327,2026-02-15 02:39:18,feature_used,dashboard
E023491,C0327,2026-02-21 11:56:38,integration_connected,team_management
E023492,C0327,2026-02-15 22:03:37,login,dashboard
E023493,C0327,2026-02-08 14:46:34,feature_used,reports
E023494,C0327,2026-02-25 14:59:32,feature_used,dashboard
E023495,C0327,2026-02-02 03:14:07,integration_connected,team_management
E023496,C0327,2026-02-04 03:40:08,login,team_management
E023497,C0327,2026-02-15 09:11:14,feature_used,reports
E023498,C0327,2026-02-10 10:25:53,login,integrations
E023499,C0327,2026-02-25 16:15:33,feature_used,analytics
E023500,C0327,2026-02-25 18:04:18,dashboard_viewed,dashboard
E023501,C0327,2026-02-27 07:54:51,feature_used,dashboard
E023502,C0327,2026-02-14 19:37:24,feature_used,analytics
E023503,C0327,2026-02-16 02:08:48,feature_used,integrations
E023504,C0327,2026-02-13 17:25:17,login,dashboard
E023505,C0327,2026-02-09 18:03:20,login,reports
E023506,C0327,2026-03-08 00:18:16,report_created,dashboard
E023507,C0327,2026-03-21 14:34:14,team_member_invited,dashboard
E023508,C0327,2026-03-13 02:52:32,team_member_invited,reports
E023509,C0327,2026-03-06 19:36:58,feature_used,reports
E023510,C0327,2026-03-31 07:19:49,feature_used,reports
E023511,C0327,2026-03-04 18:14:10,report_created,team_management
E023512,C0327,2026-03-22 12:34:38,feature_used,reports
E023513,C0327,2026-03-11 06:51:53,team_member_invited,analytics
E023514,C0327,2026-03-20 17:41:04,feature_used,team_management
E023515,C0327,2026-03-23 01:05:20,feature_used,integrations
E023516,C0327,2026-03-29 09:19:03,login,analytics
E023517,C0327,2026-03-20 06:51:30,login,analytics
E023518,C0327,2026-03-23 22:18:28,dashboard_viewed,analytics
E023519,C0327,2026-03-17 23:19:12,feature_used,team_management
E023520,C0327,2026-03-06 08:00:14,dashboard_viewed,dashboard
E023521,C0327,2026-03-26 07:49:48,report_created,team_management
E023522,C0327,2026-03-07 08:33:13,login,analytics
E023523,C0327,2026-03-06 12:32:19,feature_used,team_management
E023524,C0327,2026-03-01 21:04:03,dashboard_viewed,reports
E023525,C0327,2026-03-11 13:35:02,feature_used,analytics
E023526,C0327,2026-03-23 03:02:40,login,team_management
E023527,C0327,2026-03-08 09:58:31,integration_connected,team_management
E023528,C0327,2026-03-11 06:38:50,login,team_management
E023529,C0327,2026-03-26 04:33:25,login,team_management
E023530,C0327,2026-03-04 04:27:44,feature_used,analytics
E023531,C0327,2026-03-11 18:52:41,feature_used,dashboard
E023532,C0327,2026-03-24 10:54:08,integration_connected,reports
E023533,C0327,2026-03-03 05:30:40,integration_connected,reports
E023534,C0327,2026-04-27 03:29:49,login,dashboard
E023535,C0327,2026-04-24 09:06:47,feature_used,analytics
E023536,C0327,2026-04-16 15:03:06,integration_connected,team_management
E023537,C0327,2026-04-09 19:35:43,integration_failed,integrations
E023538,C0327,2026-04-05 07:48:38,report_created,reports
E023539,C0327,2026-04-14 13:52:25,feature_used,dashboard
E023540,C0327,2026-04-07 06:17:37,login,dashboard
E023541,C0327,2026-04-14 20:42:16,integration_connected,dashboard
E023542,C0327,2026-04-14 02:04:39,login,integrations
E023543,C0327,2026-04-26 06:33:16,login,integrations
E023544,C0327,2026-04-17 14:17:07,integration_failed,dashboard
E023545,C0327,2026-04-13 04:28:29,login,reports
E023546,C0327,2026-04-27 07:19:26,dashboard_viewed,integrations
E023547,C0327,2026-04-03 22:58:43,login,team_management
E023548,C0327,2026-04-29 13:07:03,login,dashboard
E023549,C0327,2026-04-17 22:12:17,login,reports
E023550,C0327,2026-04-13 04:39:30,integration_connected,dashboard
E023551,C0327,2026-04-18 11:13:22,report_created,analytics
E023552,C0327,2026-04-07 15:33:52,integration_connected,analytics
E023553,C0327,2026-04-10 02:43:20,login,integrations
E023554,C0327,2026-04-08 09:29:11,feature_used,integrations
E023555,C0327,2026-04-07 13:49:02,feature_used,team_management
E023556,C0327,2026-04-01 12:36:15,feature_used,dashboard
E023557,C0327,2026-04-14 08:26:37,report_created,team_management
E023558,C0327,2026-04-20 05:28:16,login,reports
E023559,C0327,2026-04-20 04:58:38,dashboard_viewed,dashboard
E023560,C0327,2026-04-24 22:01:22,dashboard_viewed,dashboard
E023561,C0327,2026-04-12 09:16:36,team_member_invited,reports
E023562,C0328,2026-04-16 12:03:31,login,team_management
E023563,C0328,2026-04-26 21:03:27,feature_used,reports
E023564,C0328,2026-04-29 12:25:58,integration_connected,dashboard
E023565,C0328,2026-04-27 09:32:47,login,dashboard
E023566,C0328,2026-04-11 20:59:05,feature_used,integrations
E023567,C0328,2026-04-18 15:02:58,dashboard_viewed,team_management
E023568,C0328,2026-04-11 07:46:05,report_created,dashboard
E023569,C0328,2026-04-14 20:47:16,team_member_invited,dashboard
E023570,C0328,2026-04-22 16:26:00,login,dashboard
E023571,C0328,2026-04-24 15:59:21,integration_connected,integrations
E023572,C0328,2026-04-11 09:25:07,login,dashboard
E023573,C0328,2026-04-26 14:34:28,dashboard_viewed,integrations
E023574,C0328,2026-04-15 18:20:59,dashboard_viewed,integrations
E023575,C0328,2026-04-15 03:03:36,login,analytics
E023576,C0328,2026-04-29 07:44:24,report_created,team_management
E023577,C0328,2026-04-13 23:28:12,feature_used,analytics
E023578,C0328,2026-04-21 02:38:19,integration_connected,integrations
E023579,C0328,2026-04-26 20:05:09,dashboard_viewed,dashboard
E023580,C0328,2026-04-19 22:27:09,feature_used,team_management
E023581,C0328,2026-04-24 11:31:46,feature_used,team_management
E023582,C0328,2026-04-17 14:50:50,dashboard_viewed,team_management
E023583,C0328,2026-04-26 10:13:42,integration_connected,dashboard
E023584,C0328,2026-04-17 21:40:22,team_member_invited,team_management
E023585,C0328,2026-04-24 22:53:02,feature_used,team_management
E023586,C0328,2026-04-14 21:12:52,feature_used,reports
E023587,C0328,2026-04-20 08:57:33,dashboard_viewed,team_management
E023588,C0328,2026-04-18 12:15:07,report_created,analytics
E023589,C0328,2026-04-26 06:36:25,dashboard_viewed,analytics
E023590,C0328,2026-04-22 09:51:01,dashboard_viewed,dashboard
E023591,C0328,2026-04-27 20:57:40,login,team_management
E023592,C0328,2026-04-16 15:58:20,feature_used,integrations
E023593,C0328,2026-04-15 15:20:04,dashboard_viewed,reports
E023594,C0328,2026-04-16 21:55:29,dashboard_viewed,dashboard
E023595,C0328,2026-04-27 20:43:53,login,team_management
E023596,C0328,2026-04-29 02:16:38,login,integrations
E023597,C0328,2026-04-18 18:25:35,feature_used,analytics
E023598,C0328,2026-04-15 23:18:38,dashboard_viewed,analytics
E023599,C0328,2026-04-29 02:19:06,integration_connected,dashboard
E023600,C0328,2026-04-17 18:35:41,dashboard_viewed,team_management
E023601,C0328,2026-04-25 17:39:05,integration_connected,dashboard
E023602,C0328,2026-04-16 19:15:38,login,reports
E023603,C0328,2026-04-16 11:28:43,dashboard_viewed,analytics
E023604,C0328,2026-04-25 18:56:42,login,dashboard
E023605,C0328,2026-04-23 11:04:26,feature_used,dashboard
E023606,C0328,2026-04-14 21:41:19,report_created,team_management
E023607,C0328,2026-04-21 15:47:10,login,team_management
E023608,C0328,2026-04-17 05:56:01,login,dashboard
E023609,C0328,2026-04-25 12:04:49,login,dashboard
E023610,C0328,2026-04-28 00:55:25,team_member_invited,team_management
E023611,C0328,2026-04-21 16:23:03,feature_used,dashboard
E023612,C0328,2026-04-18 01:30:50,dashboard_viewed,team_management
E023613,C0328,2026-04-25 05:17:40,integration_failed,team_management
E023614,C0328,2026-04-11 12:54:51,login,integrations
E023615,C0328,2026-04-14 18:05:16,report_created,reports
E023616,C0328,2026-04-19 10:31:11,dashboard_viewed,integrations
